timestamp;date;gps_x;gps_y;wifi_ssid;wifi_rssi;wifi_ap;bt_name;bt_rssi;bt_mac;app1_id;app1_name;app1_log;app1_pwc;app2_id;app2_name;app2_log;app2_pwc;app3_id;app3_name;app3_log;app3_pwc;app4_id;app4_name;app4_log;app4_pwc;app5_id;app5_name;app5_log;app5_pwc;label
7000730;05.05;457644289;212595363;dlink6006;-40;192.160.4.22;6032_xiaomi;-30;94-DE-80-0B-95-31;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;0;102;com.spotify;0;0;120;com.maps;0;0;1
7300800;05.05;457638412;212556504;0;0;0;vpods;-10;61-33-BB-3C-29-3D;100;com.google.chrome;0;0;101;com.gmail;0;1;103;com.youtube;0;0;102;com.spotify;0;0;120;com.maps;2;3;1
8000830;05.05;457603291;212416318;boschtm;-50;192.731.0.55;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;4;5;101;com.gmail;3;2;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
8300900;05.05;457603291;212416318;boschtm;-50;192.731.0.55;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;5;5;101;com.gmail;2;2;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
9000930;05.05;457603291;212416318;boschtm;-50;192.731.0.55;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;3;3;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
9301000;05.05;457603291;212416318;boschtm;-50;192.731.0.55;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;1;1;101;com.gmail;3;3;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
10001030;05.05;457603291;212416318;boschtm;-50;192.731.0.55;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;2;2;101;com.gmail;1;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
10301100;05.05;457603291;212416318;boschtm;-50;192.731.0.55;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;7;11;101;com.gmail;1;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
11001130;05.05;457603291;212416318;boschtm;-50;192.731.0.55;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;1;1;101;com.gmail;5;6;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
11301200;05.05;457558756;212325188;0;0;0;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;0;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;1;1;1
12001230;05.05;457588330;212301393;UPT_ac_w;-80;192.164.0.23;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
12301300;05.05;457588330;212301393;UPT_ac_w;-80;192.164.0.23;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
13001330;05.05;457588330;212301393;UPT_ac_w;-80;192.164.0.23;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
13301400;05.05;457588330;212301393;UPT_ac_w;-80;192.164.0.23;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
14001430;05.05;457588330;212301393;UPT_ac_w;-80;192.164.0.23;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
14301500;05.05;457588330;212301393;UPT_ac_w;-80;192.164.0.23;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
15001530;05.05;457588330;212301393;UPT_ac_w;-80;192.164.0.23;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;2;2;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
15301600;05.05;457588330;212301393;UPT_ac_w;-80;192.164.0.23;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
16001630;05.05;457588330;212301393;UPT_ac_w;-80;192.164.0.23;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
16301700;05.05;457488845;212373728;0;0;0;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;1;1;103;com.youtube;0;1;102;com.spotify;1;2;120;com.maps;1;3;1
17001730;05.05;457413919;212495932;baza2_upt;-90;197.154.4.109;0;0;0;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
17301800;05.05;457413919;212495932;baza2_upt;-90;197.154.4.109;0;0;0;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
18001830;05.05;457413919;212495932;baza2_upt;-90;197.154.4.109;0;0;0;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
18301900;05.05;457413919;212495932;baza2_upt;-90;197.154.4.109;0;0;0;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
19001930;05.05;457413919;212495932;baza2_upt;-90;197.154.4.109;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;1;1;101;com.gmail;0;1;103;com.youtube;2;2;102;com.spotify;0;0;120;com.maps;0;0;1
19302000;05.05;457499772;212386068;atu-pub;-20;173.35.86.234;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;2;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
20002030;05.05;457499772;212386068;atu-pub;-20;173.35.86.234;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
20302100;05.05;457499772;212386068;atu-pub;-20;173.35.86.234;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
21002130;05.05;457499772;212386068;atu-pub;-20;173.35.86.234;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;1;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
21302200;05.05;457499772;212386068;atu-pub;-20;173.35.86.234;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
22002230;05.05;457562427;212414166;0;0;0;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;0;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;2;5;120;com.maps;1;1;1
22302300;05.05;457646625;212600067;dlink6006;-110;192.160.4.22;swatch_2100;-10;73-27-AB-0A-22-1C;100;com.google.chrome;0;1;101;com.gmail;0;1;103;com.youtube;0;1;102;com.spotify;1;2;120;com.maps;1;1;1
23002330;05.05;457644289;212595363;dlink6006;-40;192.160.4.22;6032_xiaomi;-30;94-DE-80-0B-95-31;100;com.google.chrome;3;3;101;com.gmail;2;2;103;com.youtube;0;1;102;com.spotify;0;0;120;com.maps;0;0;1
